topic_id	tweet_id	tweet_url	tweet_text	claim	claim_worthiness
covid-19	1237057600925175808	https://twitter.com/user/status/1237057600925175808	"In the 5 months since the beginning of the Corona Virus outbreak, 3800 people Worldwide Have died. In that same period The flu has killed Over 310,000. Wake up people! The Coronavirus ""Scare"" Is a maufactured crisis. Ask yourself: Who benefits from this crisis? Feel me??"	1	1
covid-19	1237029555015213056	https://twitter.com/user/status/1237029555015213056	If you didn't blame Obama for approx. 12,000 American swine flu deaths (and I didn't), but want to turn around and somehow pin approx. 22 corona virus on Trump/Pence, then YOU are the freaking problem with political discourse in this country. Full stop.	1	1
covid-19	1237612187570470912	https://twitter.com/user/status/1237612187570470912	Short video... #Coronavirus spreads all over the world #Wuhan #COVID2019 #koronawirus #Korona #Corona #CoronavirusSpread #CoronaVirusUpdate https://t.co/5CiHV5YiVo #COVID19	1	0
covid-19	1237109798971355137	https://twitter.com/user/status/1237109798971355137	Looks like the corona virus is antiblack and I’m okay with that https://t.co/CMwiAIeaz6	0	0
covid-19	1222318351357054976	https://twitter.com/user/status/1222318351357054976	chinese corona virus be like https://t.co/YIue08OTPa	0	0
covid-19	1236967717535731712	https://twitter.com/user/status/1236967717535731712	Covid-19 hit during cold/flu season. Wondering if you might have the virus? This chart on #covid19 v. cold v. flu is helpful: https://t.co/iDk6eG0cm5	1	0
covid-19	1237165569457225728	https://twitter.com/user/status/1237165569457225728	North Americans: *hoarding toilet paper, vociferously debating the merits of hand sanitizer* France: FOR THE LAST TIME, COCAINE DOES NOT PREVENT CORONAVIRUS https://t.co/nsDizwiSPa	1	0
covid-19	1237275231783284736	https://twitter.com/user/status/1237275231783284736	Our #FlattenTheCurve graphic is now up on @Wikipedia with proper attribution &amp; a CC-BY-SA licence. Please share far &amp; wide and translate it into any language you can! Details in the thread below. #Covid_19 #COVID2019 #COVID19 #coronavirus Thanks to @XTOTL &amp; @TheSpinoffTV https://t.co/BQop7yWu1Q	0	0
covid-19	1237513303720521728	https://twitter.com/user/status/1237513303720521728	Bigoted statements which spread misinformation and blame Asians and the Asian American community for #coronavirus make us all less safe. @GOPLeader must delete this tweet and apologize immediately. https://t.co/twzCcVAWDH	1	1
covid-19	1236473220783636481	https://twitter.com/user/status/1236473220783636481	THREAD: On #Coronavirus, we may be entering a period of accelerating cases. The country could look very different over next two weeks. We’ll get through this, but need to take steps now to limit the scope and impact of virus. There are things we can do now to help ourselves. 1/n	1	1
covid-19	1237227416042364933	https://twitter.com/user/status/1237227416042364933	For those liberals who blew their butt plugs over people calling the Corona virus that originated in Wuhan the (wait for it...) #WuhanCoronavirus, here’s a history refresher... #Numbskulls https://t.co/BHD4ZDnuTI	0	0
covid-19	1236837019336269826	https://twitter.com/user/status/1236837019336269826	Just got a look of guidlines for testing COVID-19 at a San Diego hospital and they are...really bad! In order to get a test the patient has to have had close contact w someone w a confirmed infection or travelled to an infected area. But that's totally insufficient!	1	1
covid-19	1237419307782393857	https://twitter.com/user/status/1237419307782393857	$57 round trip to LA, thanks corona virus https://t.co/KiNfqQ5MIb	1	0
covid-19	1235951676294606848	https://twitter.com/user/status/1235951676294606848	The #Coronavirus is spreading. Let’s make education spread faster. Please read &amp; retweet to so we are all ready for #COVID19.https://t.co/kkprJkwAiT	1	0
covid-19	1236101614181720069	https://twitter.com/user/status/1236101614181720069	For everyone who prioritizes “consumer choice” over a single payer healthcare system, understand that when you force people’s access to healthcare to be tied to their employment, you actually take away their freedom and increase the precariousness of their lives ⬇️ https://t.co/1Q6tcLEFum	1	1
covid-19	1237453703466156034	https://twitter.com/user/status/1237453703466156034	I've just been informed that my COVID-19 lab result was negative. In an abundance of caution, I will remain under self-quarantine at the advice of medical professionals through Thursday at 2pm. I continue to feel fine and show no symptoms.	1	0
covid-19	1237399797734223873	https://twitter.com/user/status/1237399797734223873	Corona got these flights cheap as hell why not https://t.co/9Oh44VXNa1	1	0
covid-19	1237492257458204673	https://twitter.com/user/status/1237492257458204673	📊 France, Spain and Germany are about 9 to 10 days behind Italy in #COVID19 progression; the UK and the US follow at 13 to 16 days. In Italy we waited too long, these countries should really start implementing aggressive containment measures now. https://t.co/xL7jUczpmY	1	1
covid-19	1236100103917756416	https://twitter.com/user/status/1236100103917756416	Corona Virus Pro Tip: If you mix Emergen-C with Vodka you literally cannot get sick, it’s actually science	1	1
covid-19	1236790504249057280	https://twitter.com/user/status/1236790504249057280	.@SenSchumer &amp; I are demanding that the Trump Administration prioritize the health and safety of American workers and their families over corporate interests. #coronavirus https://t.co/S8TuwaHQeM	0	0
covid-19	1237249222442807296	https://twitter.com/user/status/1237249222442807296	“Israel announces mandatory two-week quarantine for all overseas arrivals.” Want to bet Israel doesn’t have an epidemic in their country? Borders are a wonderful thing. #Coronavirus https://t.co/4vMYI6OCGg	1	1
covid-19	1236615342736076801	https://twitter.com/user/status/1236615342736076801	Nancy Binay is the most improved politician in the past years. Everyone who made fun of her dark skin can choke now. https://t.co/CTFQ4IQy8W	0	0
covid-19	1236739714897473536	https://twitter.com/user/status/1236739714897473536	In the wake of the #coronavirus, Sen Josh Hawley introduces a bill to end United States dependency on China for the manufacturing and distribution of our medical supply. https://t.co/BRx40LQ1Du	1	1
covid-19	1236937893798707201	https://twitter.com/user/status/1236937893798707201	I wanted detailed Covid-19 data, but had a hard time finding numbers without accompanying media bias. I collected it myself, and am sharing here. In this thread: - Incubation Time - Symptom Occurrence - Transmission Rates - First 20 US cases by date and location (cont'd)	1	1
covid-19	1236269496878366726	https://twitter.com/user/status/1236269496878366726	Truly sobering analysis: US more vulnerable than many countries to #coronavirus owing to combination of high numbers of uninsured, many w/o paid sick leave, and a leadership that has downplayed the challenge while not preparing the country for it. https://t.co/oDhp4DpnMi	1	1
covid-19	1236839326916341760	https://twitter.com/user/status/1236839326916341760	I don't know who needs to hear this but Alberta just added COVID19 testing to ALL respiratory swabs done in ER or hospital. So if you're looking for flu, you'll also get an answer on #covid19. Should be #StandardOfCare IMHO.	1	1
covid-19	1221825190847483907	https://twitter.com/user/status/1221825190847483907	An antiviral spray against novel #coronavirus has developed in Shanghai Public Health Clinical Center, which can be put into throat as shield from virus. The spray can greatly help protect front-line medical staff, yet mass-production for public use is not available for now. https://t.co/bmRzCssCY5	1	1
covid-19	1236095399691083776	https://twitter.com/user/status/1236095399691083776	#COVIDー19 Something we all need to be aware and alert of. It's now up to 3rd gen infection. Watch this video (borrowed) to understand how easy it is to spread the virus. #coronavirus https://t.co/USNpSQl2pP	1	1
covid-19	1237107071947948032	https://twitter.com/user/status/1237107071947948032	Can someone explain why people who came in contact with the CPAC attendee are doing self quarantine instead of getting a #coronavirus test? Wouldn’t we want to know ASAP if anyone that attendee interacted with now has the virus? https://t.co/MKoCMA0eDb	1	0
covid-19	1236906182796644353	https://twitter.com/user/status/1236906182796644353	"At a S. Korean gov't briefing on COVID-19 response: ""The gov't is covering the financial costs for related testing and treatment instead of saddling individuals with those expenses. The gov't is also reimbursing medical facilities for losses incurred from imposed quarantines."""	1	1
covid-19	1236718775099064320	https://twitter.com/user/status/1236718775099064320	passport twitter been quiet since corona hit. shouldve spent ur money on jordans	1	0
covid-19	1237503494325559296	https://twitter.com/user/status/1237503494325559296	EXCLUSIVE Nadine Dorries, a health minister, has become first MP to be diagnosed with coronavirus She has been in Westminster for past week, met hundreds of people, and attended a No 10 reception hosted by Boris Johnson on Thursday https://t.co/3seuE2NGYE	1	1
covid-19	1237514979881844737	https://twitter.com/user/status/1237514979881844737	Exhibit A 😭🥴 https://t.co/auAMfixbFY https://t.co/DKryjwAkdH	0	0
covid-19	1237580045553524736	https://twitter.com/user/status/1237580045553524736	Four days ago @realDonaldTrump said he “stopped” the #coronavirus &amp; “closed it down.” As of tonight, there are over 1,000 cases in America with at least 31 deaths. The virus has now spread to 37 states. And we still lack sufficient testing. #FactsMatter https://t.co/HE1xjCRj66	1	1
covid-19	1236253902242226176	https://twitter.com/user/status/1236253902242226176	Me arriving in France after paying $00.38 for my round trip plane tickets because of the corona virus scare https://t.co/cISc2Y1uEs	1	0
covid-19	1236505833673879552	https://twitter.com/user/status/1236505833673879552	To my dear students: Due to confirmed case of COVID-19 virus in Rizal, there will be no more research defense however you need to pass the manuscript on March 20. Stay at home and work individually. P.S. your life is more precious than your grades as a teacher I will do my part.	1	0
covid-19	1237219150931599362	https://twitter.com/user/status/1237219150931599362	"Kevin McCarthy calling corona virus Chinese is a racist ploy to make a public health issue something that can be blamed on ""others"" - API kids in schools already being taunted about having the virus - this kind of ""leadership"" by Republicans is a real danger to all of us."	1	1
covid-19	1236064273186672640	https://twitter.com/user/status/1236064273186672640	If this Corona scare doesn’t end soon imma have to intervene	0	0
covid-19	1236535783605121026	https://twitter.com/user/status/1236535783605121026	THREAD: Fri Jan 31, 2020, a few weeks before #Coronavirus has officially spread to other countries (which led to the bad stock market week Feb 24-Feb 28), the Trump Admin announced travel restrictions on China. Here is some of the reporting it generated. Take Politico of 2/4/20.	1	1
covid-19	1236887326753574912	https://twitter.com/user/status/1236887326753574912	Look at the hospitals diagnosing COVID-19. St. Luke's, Cardinal, Makati Med, Medical City. COVID-19 isn't just purely a health issue. There is a strong class problem as well. Pag-mayaman, COVID. Pag-mahirap, ubo at sore throat lang.	1	1
covid-19	1237156303304302592	https://twitter.com/user/status/1237156303304302592	Tonight we crossed an important threshold: @CPAC ended 9 days ago. According to the experts we consulted that timing w NO NEW corona cases and NO attendees w symptoms is a huge turning point. Over 10,000 in a hotel w the virus present and no one is positive. 🙏🏻👍🏻🇺🇸	1	1
covid-19	1236766822684405766	https://twitter.com/user/status/1236766822684405766	If anyone near our shop has to self isolate over the corona virus and are on benefits I will put together a two week food parcel that will be delivered to your door .	0	0
covid-19	1237478365638074374	https://twitter.com/user/status/1237478365638074374	Amazing! Passengers at the Kigali Bus Park have to wash their hands before getting onto buses as a prevention and risk reduction #Coronavirus outbreak. #Rwanda https://t.co/PbNxXrWjbM	1	1
covid-19	1237107445685772289	https://twitter.com/user/status/1237107445685772289	Anyone else notice that COVID-19 seemed to pop up almost immediately after impeachment failed?	1	0
covid-19	1236666314212556800	https://twitter.com/user/status/1236666314212556800	How did @realDonaldTrump fail to contain #coronavirus? 1. By focusing on China, he failed to stop the virus coming in from other countries; 2. By focusing on foreign nationals, he failed to stop virus carried by US travelers; 3. By not testing, he let the virus spread undetected. https://t.co/XzB9vXHiQv	1	1
covid-19	1236840007480020992	https://twitter.com/user/status/1236840007480020992	Zika, Ebola, Lyme disease, German measles, Spanish flu, Reston virus, West Nile virus, Hong Kong flu are/were all fine tho? https://t.co/w2n6AK7siu	0	0
covid-19	1237349518359724032	https://twitter.com/user/status/1237349518359724032	Just two months ago, Taal Volcano was erupting, giving rise to great fear and suffering. Today, serenity reigns in Taal, reminding us that the COVID-19 outbreak, too, will come and go, and with social solidarity, we can emerge stronger as a nation. 📷 Tomas Tirona https://t.co/FWyYBdRi7a	1	0
covid-19	1236951328783388672	https://twitter.com/user/status/1236951328783388672	Saw some irregularities w/ the usage of the ff. in articles, to provide clarity: 🧬 SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2) is the virus. 🦠 COVID-19 (Coronavirus Disease 2019) is the disease. Hence, SARS-CoV-2 causes COVID-19. Nonetheless, stay safe. 🙏🏻	1	1
covid-19	1236754358886371328	https://twitter.com/user/status/1236754358886371328	we are going to look back and feel really silly about the anxiety and the panic buying. #COVID19 is really contagious and not terribly dangerous, unless you have compromised health already or live in a place with a ton of pollution. This is a massive overreaction.	1	1
covid-19	1237440523327045632	https://twitter.com/user/status/1237440523327045632	Corona is a black light and America is a cum-stained hotel room	0	0
covid-19	1236576408471822336	https://twitter.com/user/status/1236576408471822336	Two week’s sick pay: 🇬🇧UK £188.50 What you’d get if you lived in: 🇦🇹Austria £574.70 🇩🇪Germany £574.70 🇸🇪Sweden £459.76 🇳🇱Netherlands £402.29 🇪🇸Spain £241.37 Statutory sick pay in the UK isn’t enough to live on. RT if you want decent #SickPayForAll #Coronavirus #Ridge #Marr	1	1
covid-19	1237107865325834246	https://twitter.com/user/status/1237107865325834246	Genuinely confused here: we have three members of congress prophylatically self-quarantining because of possible Covid-19 exposure, but are they not being tested? Seems like they should be tested, right?	1	1
covid-19	1237238011642793984	https://twitter.com/user/status/1237238011642793984	"Please help combat xenophobia: 1. Don't call COVID-19 ""Chinese coronavirus"" or the ""Wuhan virus"" 2. Don't shun Asian people or businesses 3. Call out racism in the media when you see it (stories on COVID do not need to have a photo of an Asian person, tyvm) https://t.co/QiE6VbhHJb"	0	0
covid-19	1236709853126627337	https://twitter.com/user/status/1236709853126627337	Read this thread and RT. Great perspective you won’t hear from the media. https://t.co/p8wguoSrtH	0	0
covid-19	1236448518585319424	https://twitter.com/user/status/1236448518585319424	But I thought the Corona Virus was just a Democratic hoax to hurt Trump? Moral to the story: science and nature do not give a damn what Party you belong to. https://t.co/G3v509JQzC	1	0
covid-19	1237391701775249408	https://twitter.com/user/status/1237391701775249408	covid-19 is making Namjoon angry and sad because he can't see karmy so, i have instructions: https://t.co/haUAetNJtH	0	0
covid-19	1237430016478191619	https://twitter.com/user/status/1237430016478191619	If you're wondering why it's a bunch of older LGBTQ people trying to urge people to take the Corona Virus seriously and not just shrug because you think that only the old and infirm will die, I am here to remind that they already watched that kind of callousness in action.	1	0
covid-19	1236694056433926146	https://twitter.com/user/status/1236694056433926146	Dear @Surgeon_General Adams: You told @jaketapper today that last week, you weren’t aware of any doctor asking for a #coronavirus test that couldn’t get it. ER doc in this article had patient with symptoms &amp; was denied test. Do you want to clarify? https://t.co/XpJJzA18VM	1	1
covid-19	1237497416862986241	https://twitter.com/user/status/1237497416862986241	We doing all this shit for corona virus and niggaz can’t send Flint, Michigan a good plumber.	0	0
covid-19	1236678669768093701	https://twitter.com/user/status/1236678669768093701	Anong effect ng isang araw na suspension of classes/work? Nothing. Instead: 1. Disclose the areas na may cases ng COVID-19 2. Incubation period of the virus is 1-2 weeks thus, we should also suspend classes/work for 14 days 3. Sanitize buildings, schools, streets #WalangPasok	1	1
covid-19	1237310167814791168	https://twitter.com/user/status/1237310167814791168	It's like suicide but minus the haram part I'm in https://t.co/v56EEOBASW	0	0
covid-19	1237460460749766657	https://twitter.com/user/status/1237460460749766657	"The first Silicon Valley death from COVID-19 was a woman in her 60s. Both my parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, ""it's just the flu,"" or flights are cheap then you're just an inconsiderate brat."	1	1
covid-19	1237068715314892802	https://twitter.com/user/status/1237068715314892802	BREAKTHROUGH: Chloroquine phosphate -- an old anti-malaria drug -- has shown apparent efficacy in treatment of COVID-19 associated pneumonia in clinical studies. Chloroquine provides both anti-viral and anti-inflammatory benefits to patients	1	1
covid-19	1237395939171561472	https://twitter.com/user/status/1237395939171561472	I know everyone is freaking out about COVID-19 at the moment but here's some FAB news to make the world seem like a less scary place. https://t.co/InykD5tcTl	1	0
covid-19	1237404677307760640	https://twitter.com/user/status/1237404677307760640	Ebola has a 50% death rate. If you got infected, you’d most likely die. Covid-19 has a 3.4% death rate. Obviously not as bad as Ebola—but that makes it up to 34x more deadly than the seasonal flu https://t.co/bCyOeedRAy https://t.co/ga2RDGhpIQ	1	1
covid-19	1236932313642143745	https://twitter.com/user/status/1236932313642143745	1/ Many of you ask me why I take the COVID-19 outbreak so seriously. Current numbers of cases and deaths are *not* why. 👇 A thread on why I’m worried and what I do personally in this situation.	0	0
covid-19	1236289649737371648	https://twitter.com/user/status/1236289649737371648	Panic buying and stockpiling of toilet roll continues. These are the scenes at Costco in Farnborough in Hampshire today. #coronavirus #toiletpaperpanic #panickbuying https://t.co/JLlZVVS7EH	1	1
covid-19	1237501242567544835	https://twitter.com/user/status/1237501242567544835	Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms, have been in close contact with a person known to have COVID-19, or have recently traveled from an area with widespread or ongoing community spread of COVID-19. https://t.co/ehL8kmRHaN. https://t.co/KwrKO7VNub	0	0
covid-19	1237029903112888321	https://twitter.com/user/status/1237029903112888321	Isa sa pinakamaganda mong maa-ambag about COVID-19 outbreak ay “pananahimik” Stop spreading fake news and do research first before posting something online. And also, Wash your hands intensely. Avoid touching your face. Pray. Pray. Pray.	0	0
covid-19	1237270988334592001	https://twitter.com/user/status/1237270988334592001	BREAKING: Department of Health announces 11 more confirmed cases of #COVID19. Cases now at 35 in PH. | via @raphbosano #coronavirus https://t.co/IJXPRvsiSN	1	0
covid-19	1237477595916251137	https://twitter.com/user/status/1237477595916251137	Why has it taken the threat of a virus before they started cleaning tube stations?? Trains should be cleaned every week, the seats have more dust than sahara desert. https://t.co/mNElIEGfRi	1	0
covid-19	1236936132715143168	https://twitter.com/user/status/1236936132715143168	There are now 10 new confirmed cases of #COVID19. Total now at 20, according to DOH | via @kristinesabillo https://t.co/0iSXAumCKH	1	0
covid-19	1237138362261258244	https://twitter.com/user/status/1237138362261258244	Why is CDC's data on US cases lagging behind other entities (including WHO)? Why are we only learning from the AP about a reported CDC recommendation that older Americans not fly, and that the White House blocked CDC from publicizing that recommendation? https://t.co/6j1Cael8ZR	1	1
covid-19	1236601634454528000	https://twitter.com/user/status/1236601634454528000	Not just Manila, pero pwede bang buong ncr l, mga mayors? Imagine students travelling from one city to another, iba't ibang tao nakakasalamuha. It's possible that there are people out there na may covid-19 without them knowing. Not all of us have face masks as well. #WalangPasok	0	0
covid-19	1237204103970689026	https://twitter.com/user/status/1237204103970689026	The President won’t let us see this. What is he hiding? Stalled Intelligence Report Warns of Pandemic Dangers | Time ⁦@ODNIgov⁩ #coronavirus https://t.co/XbBmyqFN9k	1	1
covid-19	1237015260571168768	https://twitter.com/user/status/1237015260571168768	JUST IN: President Duterte suspends classes on all levels in Metro Manila from March 10 to March 14, 2020 amid threat of #COVID19 #WalangPasok https://t.co/62wpoA647k	1	1
covid-19	1236848918849294336	https://twitter.com/user/status/1236848918849294336	self quarantine #coronavirus https://t.co/oJszpmfjDg	0	0
covid-19	1237034836893650945	https://twitter.com/user/status/1237034836893650945	Dear @realDonaldTrump: Do you mean when the news showed you telling the American people that you “stopped” the #coronavirus &amp; “closed it down”? Or are you referring to the news showing Kudlow &amp; @KellyannePolls saying virus was “contained”? Also, when are we getting test kits? https://t.co/uYp4SmY7zR	0	0
covid-19	1237503272555909120	https://twitter.com/user/status/1237503272555909120	Update of confirmed #COVID19 cases outside of China: #corona #coronavirus #CoronaVirusUpdate #Korona #koronawirus #Covid_19 #COVID2019 #coronavirusturkey #coronavirusitalIa https://t.co/u75FE6Asgm	1	0
covid-19	1236181131147522049	https://twitter.com/user/status/1236181131147522049	Toilet paper completely sold out in supermarkets? Did you lot not wipe your ass before corona	1	0
covid-19	1236829798133108736	https://twitter.com/user/status/1236829798133108736	"FYI: Calling #COVID19 the ""Wuhan Virus"" is racist."	0	0
covid-19	1236254338651009024	https://twitter.com/user/status/1236254338651009024	Such a bad time for PH to deal with COVID-19 right now when we have the most number of incompetent people in the government -- led by the most incompetent president we ever had. Just look at how he and his head in DOH is (mis)handling this the past 6 weeks.	0	0
covid-19	1237026024069533696	https://twitter.com/user/status/1237026024069533696	Dear @realDonaldTrump: Your myopic focus on China let the virus come In from other countries. Your myopic focus on foreigners let the virus be carried by US travelers. That’s why #coronavirus has spread to 34 states, with 545 cases &amp; 22 dead. What we needed were test kits. https://t.co/lQKWfVl2iS	1	1
covid-19	1236791600920969216	https://twitter.com/user/status/1236791600920969216	Extraordinary really, how Russia doesn’t have a single case. https://t.co/i1CNMf2uDy	0	0
covid-19	1236863032229105664	https://twitter.com/user/status/1236863032229105664	As announced by the DOH, there is a covid-19 patient currently confined in Medical City Pasig. There is also a covid-19 patient who is a Pasig resident, but is currently confined in a private hospital outside of Pasig. The LGU is closely coordinating with the DOH.	1	1
covid-19	1236699280569774081	https://twitter.com/user/status/1236699280569774081	Really disgusting how the media pivoted from their January “Trump is taking the Coronavirus too seriously” gaslighting, to their new bullshit line that “Trump isn’t taking Coronavirus seriously enough.” They’re awful people who are absolutely committed to making the world worse. https://t.co/cDIqG9dKei	1	1
covid-19	1237075717810204672	https://twitter.com/user/status/1237075717810204672	"Speaker Pelosi re: #coronavirus ""In 2018 the president dismantled people in the National Security Agency. They had experts to anticipate, and to foresee something like #COVID2019 happening. The president letting those people go was a very big mistake! He NEVER replaced them."" https://t.co/VZHgzlCLxf"	1	1
covid-19	1236798686115565569	https://twitter.com/user/status/1236798686115565569	At height of the AIDS epidemic, posters like this popped up all over US cities. With #coronavirus, @realDonaldTrump and those in his administration who don't stand up against his disinformation, bumbling incompetence will, once again, have blood on their hands. @actupny #granfury https://t.co/CVI8M57vWI	1	0
covid-19	1237049357553278976	https://twitter.com/user/status/1237049357553278976	No lines, no screaming toddlers, instant upgrades— few will know the luxury of traveling during #coronavirus season. We’re all First Class now, America.	1	0
covid-19	1236640295728578565	https://twitter.com/user/status/1236640295728578565	Remarkable thread. https://t.co/WFidWMbntx	0	0
covid-19	1236858896452653057	https://twitter.com/user/status/1236858896452653057	If your #Academic conference gets cancelled due to #COVID19, just present your research in your empty living room and pretend you had an 8am presentation slot. Alternatively, to recreate the hotel bar experience, grab a shitty beer from your fridge and throw $9 into the trashcan.	0	0
covid-19	1236999340419190784	https://twitter.com/user/status/1236999340419190784	Why would Du30 genuinely care about possible COVID-19 deaths if he already killed thousands thru Tokhang, hunger, high prices, rising school fees, etc? This isn't the time to demand action from him. This is the time to #OustDuterte and his dysfunctional gov't. #DuterteVirus	1	1
covid-19	1236680328875474944	https://twitter.com/user/status/1236680328875474944	THREAD 1/ Of all the articles I read this week on #COVID19, this @nytimes ⬇️ really caught my eye. It was an interview w/ Dr. Bruce Aylward, the lead on the @WHO team that visited China to examine their response. It surprised me for multiple reasons. https://t.co/PllEighRI1	0	0
covid-19	1237457238140256256	https://twitter.com/user/status/1237457238140256256	Do you think the media is intentionally causing Corona virus FEARS for political purposes?	0	0
covid-19	1236792112840151040	https://twitter.com/user/status/1236792112840151040	Does this mean Covid-19 is not a democratic hoax? https://t.co/HvBafITpPU	0	0
covid-19	1237516106895679488	https://twitter.com/user/status/1237516106895679488	Develop a plan for home-based actions. Choose a room in your home that can be used to separate sick household members from those who are healthy. Protect yourself and others. Get more information about creating a household plan of action: https://t.co/ekj89LCiZ5 #COVID19 https://t.co/uBgWZtzzj8	0	0
covid-19	1237582562362404865	https://twitter.com/user/status/1237582562362404865	Fight Corona with Corona. https://t.co/u906ivsEAJ	0	0
covid-19	1237241739934453766	https://twitter.com/user/status/1237241739934453766	my mom who is currently living in s. korea, said that the s. korea’s gov’t is prepared and is handling the situation well. grabe sobrang nakakainggit. kasi mabilis daw bumababa yung case sa s. korea agad. https://t.co/aW4NjTw6kw	0	0
covid-19	1237481855026204672	https://twitter.com/user/status/1237481855026204672	Before we #CloseTheSchools for #Coronavirus or any other reason, let’s ask ourselves: do we have a PLAN + RESOURCES for kids on free/reduced meals, students with disabilities, homeless kids, working parents, college kids from other countries? Not everyone can stop on a dime!	1	1
covid-19	1237096863624507398	https://twitter.com/user/status/1237096863624507398	This afternoon, I was notified by CPAC that they discovered a photo of myself and the patient who has tested positive for #COVID19. While I am not experiencing any symptoms, I have decided to self-quarantine out of an abundance of caution. Full statement → https://t.co/74oeaYOBYR	1	0
covid-19	1237321939812847619	https://twitter.com/user/status/1237321939812847619	To those who now have 28 packages of pasta. To those who are searching the black market for hand sanitizer &amp; walk around with face mask. And to those who are planning to flee with their kids out of a Corona infected area: Never again look down on people who flee from war &amp; famine	0	0
covid-19	1237547773093797888	https://twitter.com/user/status/1237547773093797888	Cancelled so far: 2 invited talks. As junior faculty, these were important for my CV and future promotion. So, I plan to list them with an * * cancelled to due #COVID19 Consider doing the same for your cancelled poster or talk or session. You still deserve credit.	1	0
covid-19	1237115980532322304	https://twitter.com/user/status/1237115980532322304	I wish all these quarantined officials the best. But the turnabout of this year's CPAC from a multi-day COVID-19 trolling event to a vector of the contagion is something that would scarcely be believable in a movie script.	0	0
covid-19	1237583668073369600	https://twitter.com/user/status/1237583668073369600	Chuck Schumer calls @realDonaldTrump incompetent over his handling of the Corona Virus... But Gavin Newsom is singing Trump's praises! #Trumpin #supertuesday2 https://t.co/8g0vsYeACU	1	1
covid-19	1224784470642962433	https://twitter.com/user/status/1224784470642962433	A Japanese cruise liner with more than 3,000 people on board was in quarantine Tuesday after a passenger, who had already left the boat, tested positive for the #coronavirus https://t.co/0PrQYFIwmF	1	1
covid-19	1237055230224801799	https://twitter.com/user/status/1237055230224801799	"NEW: WHO Director-General Tedros Adhanom Ghebreyesus: ""Now that the virus has a foothold in so many countries, the threat of a pandemic has become very real."" ""But, it would be the first pandemic in history that could be controlled."" https://t.co/MBX67sHCVN #coronavirus https://t.co/NLXm8DluZg"	1	1
covid-19	1236570542112530432	https://twitter.com/user/status/1236570542112530432	Deep breath everyone. This virus is survivable, and CAN be controlled. It WILL be painful. It looks super contagious, and extreme social distancing CAN work IF we cooperate. There is no us or them. We are all in this together. Now is the time to help each other out. #COVID19	1	0
covid-19	1236789475608596480	https://twitter.com/user/status/1236789475608596480	Chinese doctors have been using the Cuban antiviral drug Interferfon alpha to effectively treat patients affected by #coronavirus. Meanwhile, the US has blockaded medicine to Cuba under the sadistic Helms-Burton Act. https://t.co/0fvWbAMXuy	1	1
covid-19	1237196467703611392	https://twitter.com/user/status/1237196467703611392	Note to @realDonaldTrump With COVID19 you can’t - declare bankruptcy -settle out of court - pay it to keep quiet -hope it disappears in the spring -ignore deaths -claim it’s a hoax #COVID19	1	1
covid-19	1237279852383875076	https://twitter.com/user/status/1237279852383875076	do rich people know they’ll get the virus if poor people can’t be tested and diagnosed? https://t.co/q7FlFUrZiU	0	0
covid-19	1237170781509033984	https://twitter.com/user/status/1237170781509033984	We’ve reached a tipping point. The chorus of hate being leveled at #PresidentTrump is nearing a crescendo as #Dems blame him—and only him—for #coronavirus - a #virus that originated halfway around the world! This is yet another attempt to #impeach THE PRESIDENT. #TrishRegan https://t.co/nU3P4zcONA	1	0
covid-19	1236784596550914048	https://twitter.com/user/status/1236784596550914048	3 bags and 2 weeks of peace, this sounds great https://t.co/H75Lvw7LfC	0	0
covid-19	1237254973639086081	https://twitter.com/user/status/1237254973639086081	The BBC: ‘save us, save us, you’ll miss us when we’re gone’. Also the BBC: ‘I know, let’s put Nigel Farage on Newsnight to talk about the Corona Virus’	1	0
covid-19	1237042355812749314	https://twitter.com/user/status/1237042355812749314	Ayoko ng no contact policy, 'di pwedeng sila lang makayakap sa babae. Pres.Duterte proves that he is incapable of providing any substantial plan to address the COVID-19 outbreak. In fact, the only thing he can bring to the table is another egregious display of misogyny. https://t.co/4g1QjpL5F2	1	0
covid-19	1237137910270316544	https://twitter.com/user/status/1237137910270316544	Here is some CDC guidance on #COVID2019: “Starting at age 60, there is an increasing risk of disease, and the risk increases with age.” If you are 60 or older, do not listen to @realDonaldTrump because he has lied multiple times about this virus. Listen to @CDCgov &amp; your doctor. https://t.co/3T1rz07bvL	1	1
covid-19	1237021885239635969	https://twitter.com/user/status/1237021885239635969	This #FlattenTheCurve graph surged to prominence this week. But it didn't say why it is so bad when medical treatment capacity is overwhelmed -&gt; mortality rate rises. So, here is a small animation that shows the value of early containment and double dividend of delay. #Covid19 https://t.co/YlMPZOpydp	1	0
covid-19	1236757790971977730	https://twitter.com/user/status/1236757790971977730	Ramsey scores. Corona Virus to die tomorrow?	0	0
covid-19	1236843649775947776	https://twitter.com/user/status/1236843649775947776	Here are some of the other people who may have been in the green room on Thursday afternoon at the same time as the CPAC #coronavirus infectee: - Rep Louie Gohmert; - Ronna McDaniel - Michael Knowles - Kay James - KellyAnne Conway - Betsy Devos - Rep Matt Gaetz - Diamond/Silk	1	1
